Time,T_1_1,T_1_2,T_1_3,T_1_4,T_1_5,T_2_1,T_2_2,T_2_3,T_2_4,T_2_5,T_3_1,T_3_2,T_3_3,T_3_4,T_3_5,T_4_1,T_4_2,T_4_3,T_4_4,T_4_5,T_5_1,T_5_2,T_5_3,T_5_4,T_5_5,T_top,T_bot,T_N,T_S,T_E,T_W
6/20/2024 3:53:41 PM,20.389230,19.597801,19.320427,19.262803,19.159339,20.109321,19.708335,19.588551,19.498807,19.490711,19.802662,19.415525,19.216976,19.232021,19.118133,-56230.542046,19.767025,19.773729,19.501085,19.412945,19.415721,19.628755,19.376389,19.375694,19.216478,18.930307,21.295440,20.605709,20.306764,20.716928,21.057112,21.201645
6/20/2024 3:54:11 PM,20.168732,19.647796,19.179290,19.161234,19.120722,20.133621,19.746296,19.570785,19.470860,19.462301,19.799468,19.455129,19.207761,19.158456,19.077660,-56228.693366,19.821785,19.767459,19.495043,19.400192,19.397184,19.662489,19.242835,19.328462,19.190062,18.964786,21.304859,20.599911,20.279255,20.708132,21.032645,21.180873
6/20/2024 3:54:41 PM,20.014984,19.801433,19.470050,19.211580,19.177553,20.002507,19.595185,19.489944,19.411519,19.363625,19.786175,19.461491,19.294667,19.114587,19.108568,-56226.860022,19.844701,19.759169,19.507798,19.414800,19.360427,19.385648,19.245182,19.303040,19.192410,18.986587,21.272170,20.579404,20.283676,20.718547,21.035675,21.177217
6/20/2024 3:55:11 PM,20.095886,19.905021,19.541332,19.269246,19.166710,20.032812,19.650723,19.559141,19.475870,19.618116,20.403508,19.486511,19.195645,19.170414,19.152358,-56225.743278,19.773312,19.786952,19.518479,19.463424,19.363245,19.420162,19.276004,19.251241,19.162822,18.888894,21.246170,20.570675,20.306578,20.702899,21.033871,21.170113
6/20/2024 3:55:41 PM,20.538620,19.796224,19.453733,19.222335,19.029955,20.073317,19.652182,19.477330,19.401216,19.587430,20.013013,19.342908,19.167014,19.221178,18.964190,-56224.340820,19.804043,19.805199,19.519157,19.442356,19.388681,19.820455,19.341247,19.271823,19.082010,18.957433,21.254911,20.564197,20.270999,20.695961,21.002959,21.125610
6/20/2024 3:56:11 PM,20.641362,19.448920,19.254320,19.230249,19.146456,20.186555,19.595800,19.500276,19.467659,19.381363,19.933334,19.437584,19.262188,19.202474,19.048524,-56222.150494,19.791318,19.766581,19.468718,19.439107,19.395611,20.083892,19.332674,19.150526,19.040555,18.995401,21.245452,20.543646,20.269834,20.668032,20.983349,21.106927
6/20/2024 3:56:41 PM,20.462439,19.477783,19.293377,19.239221,19.084820,20.146077,19.680614,19.502534,19.458813,19.553884,20.196432,19.470612,19.269309,19.174180,19.115843,-56221.112458,19.797055,19.723305,19.508464,19.398808,19.358086,19.400891,19.211362,19.140530,19.149789,18.834391,21.223286,20.538295,20.280184,20.628531,20.967396,21.087290
6/20/2024 3:57:11 PM,20.561431,19.663706,19.513841,19.393080,19.123455,19.998187,19.642432,19.454621,19.385676,19.598955,20.025683,19.397476,19.154476,19.187809,19.080625,-56218.271369,19.746535,19.714629,19.477577,19.355419,19.302427,19.955259,19.303353,19.169344,19.059840,18.902369,21.228465,20.520402,20.254890,20.643409,20.924383,21.073336
6/20/2024 3:57:41 PM,20.572503,19.550611,19.346566,19.184793,19.079229,19.913369,19.587617,19.505969,19.428935,19.362300,19.988706,19.320186,19.169053,19.194052,19.095667,-56216.608048,19.765737,19.748629,19.455150,19.402865,19.388982,19.548834,19.233011,19.286704,19.021880,18.922764,21.216264,20.499410,20.218644,20.563113,20.898336,21.028853
6/20/2024 3:58:11 PM,20.215384,19.441244,19.292232,19.271636,19.024633,20.133385,19.527066,19.417183,19.416258,19.623279,19.974889,19.382247,19.129978,19.148035,19.030653,-56213.880858,19.791793,19.733996,19.454389,19.387989,19.320655,19.632025,19.239192,19.016950,19.020423,18.804794,21.227259,20.485724,20.211647,20.574355,20.857676,21.026710
6/20/2024 3:58:41 PM,20.053090,19.549835,19.373787,19.178229,18.980042,19.935473,19.553998,19.426076,19.322880,19.374250,19.837475,19.443427,19.113874,18.974484,18.892961,-56210.480920,19.738154,19.755031,19.472660,19.363922,19.353509,19.584380,19.223449,19.066496,19.054456,18.834210,21.206973,20.470254,20.173994,20.535346,20.854904,21.019098
6/20/2024 3:59:11 PM,20.258740,19.566323,19.347013,19.213016,19.047956,20.164275,19.534635,19.403238,19.271572,19.277358,19.790153,19.473799,19.130146,19.120654,18.906462,-56209.957335,19.807587,19.716498,19.440120,19.358447,19.320729,19.545140,19.194363,19.090885,19.012856,18.860233,21.180546,20.447017,20.152590,20.535193,20.790626,21.014334
6/20/2024 3:59:41 PM,20.316414,19.492015,19.228002,19.121290,19.026826,19.936405,19.546604,19.402022,19.347648,19.469345,19.822920,19.186107,18.977502,19.001586,18.916593,-56205.497393,19.786712,19.715273,19.415295,19.320428,19.265813,19.769836,19.199849,19.111421,19.017881,18.900235,21.165956,20.438637,20.179547,20.539048,20.780869,20.984520
6/20/2024 4:00:11 PM,20.333845,19.489353,19.295464,19.061903,19.048473,19.984585,19.642233,19.446325,19.383626,19.573085,19.567534,19.255195,19.048242,19.079731,18.913465,-56204.201909,19.737477,19.698402,19.416460,19.294286,19.297526,19.751349,19.190367,19.115132,19.012331,18.847894,21.163197,20.441184,20.127350,20.478581,20.796101,20.950169
6/20/2024 4:00:41 PM,19.919988,19.648355,19.486224,19.243732,19.061781,20.104840,19.566024,19.392759,19.249055,19.256693,19.737375,19.237483,19.025891,18.973094,18.872578,-56203.638596,19.700858,19.669412,19.420306,19.290496,19.275453,19.561875,19.170836,19.194909,18.952034,18.805646,21.173944,20.429323,20.116174,20.495575,20.772946,20.957461
6/20/2024 4:01:11 PM,20.097248,19.553104,19.324994,19.097236,18.931671,20.116422,19.525348,19.397187,19.296068,19.415233,19.859003,19.260890,19.016198,18.980305,18.958536,-56200.566503,19.675598,19.704732,19.414234,19.297151,19.277942,19.400815,19.106654,19.152028,19.140454,18.832925,21.101738,20.408720,20.134367,20.506136,20.759048,20.934575
6/20/2024 4:01:41 PM,20.100838,19.657761,19.448673,19.155700,18.994787,19.896802,19.498641,19.361448,19.251527,19.239954,20.065260,19.245046,18.964914,18.916974,18.900066,-56196.732449,19.665065,19.689575,19.375236,19.320164,19.260688,19.513118,19.132918,19.005807,19.054433,19.001407,21.114519,20.409977,20.103746,20.444376,20.766995,20.921994
6/20/2024 4:02:11 PM,20.100868,19.712360,19.381377,19.070071,18.951975,20.093244,19.444539,19.369114,19.303859,19.272154,19.872564,19.396648,19.069840,19.037656,19.036729,-56196.445593,19.631011,19.644423,19.362448,19.356432,19.266876,19.394841,19.090721,19.010145,19.062243,18.684224,21.103854,20.396064,20.120549,20.448008,20.733482,20.931158
6/20/2024 4:02:41 PM,20.336723,19.798174,19.538266,19.166420,19.064556,19.887860,19.526007,19.357587,19.347637,19.519068,20.015655,19.271271,18.999722,18.914266,18.875586,-56195.623738,19.675697,19.675235,19.430528,19.343531,19.310440,19.551741,19.150970,19.022938,18.941655,18.746379,21.088466,20.388271,20.124995,20.464455,20.699854,20.910920
6/20/2024 4:03:11 PM,20.309475,19.420751,19.178688,18.919130,18.831343,19.968747,19.536416,19.350644,19.254375,19.349950,19.671244,19.137715,18.942290,18.982354,18.826710,-56190.981655,19.704207,19.662586,19.361417,19.303567,19.261216,19.948077,19.304261,19.018376,18.954925,18.765910,21.091070,20.378874,20.089718,20.463139,20.671081,20.881699
6/20/2024 4:03:41 PM,20.588982,19.429260,19.121922,18.940849,18.959608,20.004282,19.534745,19.361932,19.263119,19.239281,19.768070,19.214746,18.989945,18.988092,18.925332,-56190.335696,19.708068,19.664829,19.348158,19.312291,19.268321,19.400682,19.089157,19.004181,18.992834,18.729464,21.076246,20.371647,20.099582,20.428441,20.644707,20.875403
6/20/2024 4:04:11 PM,20.337571,19.541429,19.123519,19.037622,18.909327,19.976529,19.562940,19.337612,19.241340,19.316785,19.911590,19.106387,18.985521,19.020719,18.871110,-56188.083127,19.726723,19.630300,19.351325,19.250890,19.293704,19.374000,19.080054,18.955708,18.877193,18.727074,21.074790,20.372035,20.047064,20.437372,20.653633,20.855725
6/20/2024 4:04:41 PM,19.978744,19.252585,19.144721,18.970373,18.883290,19.934143,19.544803,19.324789,19.332425,19.281745,19.602855,19.213007,19.001635,19.001404,18.783449,-56185.522233,19.720908,19.588175,19.316348,19.242291,19.287653,19.827945,19.097152,19.010325,18.867661,18.637826,21.081211,20.344986,20.053268,20.375464,20.626600,20.845772
6/20/2024 4:05:11 PM,20.050215,19.193404,18.997539,18.889385,18.879656,19.873431,19.419265,19.320464,19.197339,19.215162,19.683170,19.120022,18.871781,18.781437,18.829159,-56181.531298,19.660983,19.536098,19.326261,19.200823,19.219109,19.912734,19.130684,19.018160,18.829171,18.618784,21.077023,20.338252,20.019497,20.385585,20.600024,20.811366
6/20/2024 4:05:41 PM,20.262189,19.514728,19.365971,19.204437,18.869387,19.934831,19.565614,19.313444,19.401835,19.214390,19.521899,19.121102,18.868460,18.763519,18.661336,-56179.853853,19.652485,19.532917,19.283970,19.233285,19.249486,19.547026,19.126342,19.127731,18.892697,18.676777,21.067859,20.318221,20.019092,20.360707,20.605389,20.822726
6/20/2024 4:06:11 PM,20.147259,19.360742,19.137400,19.059842,18.934332,19.869286,19.410257,19.287155,19.184392,19.284610,19.702145,19.139947,18.950312,18.930163,18.660502,-56178.945231,19.689308,19.626873,19.338640,19.229176,19.247460,19.399957,19.046756,19.085885,18.959456,18.730592,21.058925,20.318970,20.033937,20.330054,20.566906,20.805483
6/20/2024 4:06:41 PM,20.230390,19.539781,19.263529,19.100801,18.918794,19.789516,19.498145,19.328326,19.201731,19.360027,19.638072,19.218397,19.032499,18.984334,18.903507,-56178.208031,19.657958,19.598526,19.323697,19.284125,19.238069,19.097096,19.004016,18.987112,18.935931,18.775406,21.016599,20.311217,19.997064,20.366403,20.557310,20.794739
6/20/2024 4:07:11 PM,19.942464,19.543416,19.268555,19.084529,18.968985,19.785753,19.476567,19.299566,19.271101,19.159769,19.586204,19.129443,18.994458,18.919423,18.697955,-56175.556301,19.621060,19.636092,19.312460,19.285615,19.227524,19.527854,19.109468,18.880910,18.841532,18.723841,21.023848,20.276680,19.969437,20.305084,20.526022,20.792533
6/20/2024 4:07:41 PM,20.200233,19.414731,19.214793,19.016621,18.929084,19.813195,19.383959,19.250205,19.237244,19.217570,19.835849,19.178452,18.978644,18.878129,18.776202,-56171.927382,19.648964,19.610113,19.367223,19.352414,19.350563,19.369768,19.063317,18.955409,18.866007,18.672785,20.986418,20.277988,19.975136,20.319554,20.528022,20.763620
6/20/2024 4:08:11 PM,20.164448,19.610206,19.292573,18.942996,18.924468,19.925543,19.465875,19.258553,19.174765,19.253693,19.923463,19.138190,18.865174,18.842473,18.624677,-56169.781609,19.650183,19.626827,19.329800,19.282823,19.258291,19.570166,19.080976,18.924670,18.891086,18.738423,20.988325,20.276665,19.974736,20.316384,20.531778,20.750763
6/20/2024 4:08:41 PM,20.127345,19.472903,19.138046,18.998201,18.938684,19.844968,19.376891,19.321125,19.201241,19.251235,19.915000,19.147769,18.855070,18.861324,18.642841,-56169.214012,19.642594,19.590329,19.330537,19.244216,19.271063,19.493878,19.190055,18.854994,18.983073,18.739856,20.973610,20.260311,19.941040,20.307651,20.513124,20.730273
6/20/2024 4:09:11 PM,20.471244,19.690822,19.359824,19.180695,18.895429,19.898646,19.377409,19.224674,19.188797,19.357741,19.906735,19.058460,18.820378,18.793969,18.573600,-56166.246145,19.629448,19.608635,19.327795,19.253740,19.318308,19.396980,19.027337,19.093556,19.003255,18.683354,20.960501,20.268198,19.963260,20.301452,20.517314,20.741844
6/20/2024 4:09:41 PM,19.964451,19.476831,19.199385,19.093592,18.969712,19.878709,19.388455,19.270440,19.160959,19.153552,19.920080,19.045665,18.883325,18.868732,18.749426,-56164.817062,19.672589,19.618015,19.373046,19.259424,19.291130,19.582399,19.018667,18.916539,18.950353,18.750910,20.947255,20.245233,19.944208,20.278488,20.480050,20.705751
6/20/2024 4:10:11 PM,20.170672,19.367072,19.318942,18.957574,18.849178,19.783147,19.390673,19.264789,19.146742,19.190493,19.520455,18.977953,18.764390,18.709709,18.489069,-56165.138678,19.585872,19.563900,19.295067,19.220313,19.209203,19.907465,19.009408,18.947345,18.799566,18.696463,20.953946,20.254012,19.916479,20.287729,20.445888,20.677143
6/20/2024 4:10:41 PM,20.441688,19.376706,19.203603,19.123740,18.959574,19.831377,19.543964,19.330891,19.279286,19.151983,19.500941,19.092718,18.880597,18.750173,18.676026,-56163.997641,19.610543,19.562206,19.309109,19.319985,19.257501,19.788813,18.969503,19.035499,18.846748,18.548993,20.968168,20.238002,19.906697,20.260865,20.429654,20.650533
6/20/2024 4:11:11 PM,20.297467,19.523925,19.072197,19.042097,18.765550,19.986078,19.403631,19.258773,19.197207,19.386741,19.809270,19.126835,18.882303,18.778292,18.620725,-56162.794526,19.590926,19.543282,19.310076,19.296191,19.193661,19.389213,18.959586,18.881072,18.836134,18.564332,20.949301,20.235965,19.900961,20.249360,20.413766,20.624730
6/20/2024 4:11:41 PM,19.902077,19.570072,19.329938,19.135288,18.800651,19.904157,19.437296,19.210287,19.075325,19.133204,19.537922,18.899793,18.712378,18.708671,18.634517,-56159.351929,19.605743,19.580072,19.266816,19.218212,19.168215,19.386915,19.008927,18.939454,18.868580,18.620204,20.922565,20.216580,19.882949,20.207572,20.417013,20.658897
6/20/2024 4:12:11 PM,20.075872,19.385728,19.074425,19.123043,18.810407,19.840158,19.384108,19.173277,19.110310,19.104754,19.804560,19.114478,18.867160,18.755500,18.684366,-56157.696803,19.577631,19.543863,19.237063,19.190308,19.161836,19.418021,18.925429,18.826524,18.769071,18.608488,20.915750,20.202825,19.897382,20.189428,20.422426,20.643309
6/20/2024 4:12:41 PM,20.077145,19.401348,19.065745,19.108113,18.800100,19.735785,19.303469,19.165988,19.133811,19.145385,19.509384,19.126865,18.801258,18.781798,18.634893,-56154.254312,19.546851,19.525340,19.239359,19.162049,19.124084,19.119917,18.996970,18.928190,18.683090,18.498833,20.893130,20.178322,19.864542,20.206039,20.399320,20.629214
6/20/2024 4:13:11 PM,19.618662,19.375777,19.145960,19.015611,18.800212,19.851020,19.376008,19.184155,19.075812,19.115865,19.546041,18.951465,18.805308,18.637322,18.574746,-56154.522045,19.613304,19.534668,19.246609,19.190134,19.107028,19.384067,18.878700,18.733447,18.759397,18.551992,20.901508,20.179091,19.852830,20.143287,20.401474,20.649596
6/20/2024 4:13:41 PM,19.758360,19.439208,19.122385,18.931122,18.778704,19.705877,19.292279,19.102706,19.053391,18.996892,19.333933,19.076313,18.825732,18.724257,18.613258,-56150.183795,19.547834,19.503654,19.235713,19.114186,19.059084,19.171134,19.064641,18.906244,18.825404,18.651169,20.874736,20.167754,19.832933,20.190852,20.350430,20.665961
6/20/2024 4:14:11 PM,19.798020,19.560547,19.321334,18.988684,18.769333,19.791778,19.338458,19.208162,19.037774,19.029438,19.463627,19.026197,18.806864,18.768175,18.584415,-56149.722500,19.498489,19.527171,19.223138,19.151381,19.066416,19.229619,18.868181,18.886712,18.816061,18.637419,20.853671,20.157745,19.877236,20.198398,20.357280,20.650424
6/20/2024 4:14:41 PM,19.745054,19.293308,19.177815,18.934468,18.668749,19.734188,19.154204,19.112997,19.069008,19.075491,19.815102,19.094476,18.809851,18.773479,18.619155,-56149.229067,19.515863,19.498746,19.217840,19.163676,19.076166,19.473762,18.907351,18.722720,18.734768,18.568611,20.864537,20.154306,19.843052,20.203967,20.361231,20.637759
6/20/2024 4:15:11 PM,20.128251,19.298661,19.262790,19.100293,18.751036,19.627621,19.293338,19.163262,19.067648,19.107933,19.670633,19.099599,18.721378,18.742695,18.568196,-56146.989129,19.501935,19.473714,19.186080,19.121726,19.053658,19.272875,18.864220,18.623722,18.792177,18.613062,20.847651,20.132543,19.830753,20.179204,20.314309,20.623172
6/20/2024 4:15:41 PM,20.061095,19.169352,18.881531,18.780531,18.692255,19.713944,19.292022,19.166111,19.118655,19.086243,19.651975,18.955182,18.668155,18.581016,18.502902,-56146.027735,19.544481,19.455886,19.170788,19.108978,19.071240,19.454498,18.891769,18.676081,18.715009,18.559971,20.852480,20.122826,19.839290,20.160248,20.324454,20.632849
6/20/2024 4:16:11 PM,20.075300,18.989336,18.835779,18.924723,18.795934,19.754978,19.225017,19.188677,19.015040,18.944178,19.778097,18.994662,18.735465,18.714611,18.532221,-56142.291582,19.511255,19.430982,19.155823,19.065071,19.035433,19.372215,19.001626,18.953921,18.585085,18.468952,20.851639,20.121521,19.795914,20.172341,20.318994,20.611239
6/20/2024 4:16:41 PM,19.710544,19.083070,18.936955,19.016155,18.860753,19.912119,19.277048,19.132845,19.042551,18.909394,19.524611,19.002724,18.740982,18.710397,18.540523,-56143.600812,19.492919,19.418890,19.134695,19.032824,19.033519,19.319164,18.869321,18.766002,18.620251,18.364787,20.859419,20.105982,19.804868,20.091889,20.292607,20.577022
6/20/2024 4:17:11 PM,19.667738,19.217769,19.261975,18.929977,18.671207,19.689705,19.251097,19.112675,19.105961,19.098552,19.369580,18.890140,18.773389,18.653595,18.546056,-56140.860259,19.520988,19.389355,19.144730,19.043324,18.992382,19.469172,18.881910,18.773265,18.776740,18.473607,20.849581,20.095897,19.791771,20.139327,20.252505,20.581026
6/20/2024 4:17:41 PM,19.789875,19.300916,19.249539,18.981451,18.709966,19.616694,19.225005,19.095604,19.011555,18.945324,19.512846,18.822332,18.696526,18.651339,18.485848,-56139.213195,19.446090,19.377838,19.161912,19.060510,19.003317,19.320684,18.828221,18.626872,18.554560,18.439347,20.824952,20.081162,19.773559,20.092252,20.215603,20.580154
6/20/2024 4:18:11 PM,19.819554,19.123706,19.042673,18.837478,18.689201,19.621870,19.307716,19.081571,18.970193,18.950277,19.409990,18.911368,18.700091,18.738323,18.465768,-56136.790827,19.403827,19.386937,19.139301,19.064984,19.013349,19.147866,18.877636,18.896397,18.630424,18.485094,20.822951,20.086551,19.761613,20.076155,20.251707,20.605845
6/20/2024 4:18:41 PM,19.734532,19.151770,19.022349,18.926938,18.792357,19.709099,19.181168,19.055691,18.971404,19.015633,19.298975,18.944540,18.735132,18.568047,18.486685,-56134.311964,19.389031,19.355944,19.120792,19.074720,19.014982,19.356869,18.875099,18.838964,18.600075,18.469341,20.810045,20.083791,19.768098,20.121216,20.248255,20.602857
6/20/2024 4:19:11 PM,19.701162,19.281543,19.085484,18.911345,18.597871,19.765668,19.224146,19.050985,19.102153,19.126693,19.534887,18.899533,18.649320,18.477801,18.526481,-56133.368536,19.438340,19.369392,19.100911,19.004590,19.021031,19.073823,18.856366,18.749800,18.603812,18.441781,20.805922,20.083819,19.770207,20.119858,20.262371,20.593423
6/20/2024 4:19:41 PM,19.499230,19.278037,19.114620,18.802209,18.613364,19.696041,19.244247,19.107906,19.011587,19.095173,19.522593,18.823985,18.567937,18.524824,18.488198,-56130.871396,19.404718,19.324196,19.042953,18.951947,18.942220,19.225838,18.904237,18.814131,18.680445,18.412493,20.789008,20.053479,19.742621,20.121401,20.263913,20.582733
6/20/2024 4:20:11 PM,19.851606,19.174788,18.769522,18.791763,18.593411,19.601209,19.199787,18.977062,18.952051,18.996977,19.506149,18.876546,18.741488,18.650655,18.596656,-56130.720502,19.394439,19.325254,19.016226,18.933784,18.909002,19.075270,18.934711,18.687761,18.667601,18.398482,20.785449,20.054766,19.731424,20.105362,20.254346,20.592327
